py/bc.c,py/vm.c
ports/nrf/modules/machine/rtc.h,ports/nrf/modules/machine/rtcounter.h
ports/nrf/hal/nrf52_hal.h,ports/nrf/modules/random/modrandom.h,ports/nrf/drivers/rng.h
ports/nrf/modules/machine/led.c,ports/nrf/modules/board/led.c
ports/nrf/modules/machine/led.h,ports/nrf/modules/board/led.h
ports/nrf/modules/pyb/modpyb.c,ports/nrf/modules/board/modboard.c
docs/wipy_index.rst,docs/index.rst
ports/stm32/gchelper_m0.s,lib/utils/gchelper_m0.s,shared/runtime/gchelper_m0.s,shared/runtime/gchelper_thumb1.s
extmod/modwebsocket.c,extmod/moduwebsocket.c,extmod/modwebsocket.c
lib/oofatfs/option/ccsbcs.c,lib/oofatfs/ffunicode.c
lib/cmsis/inc/cmsis_armcc_V6.h,lib/cmsis/inc/cmsis_armclang_ltm.h
tests/bench/arrayop-1-list_inplace.py,tests/internal_bench/arrayop-1-list_inplace.py
tests/bench/arrayop-2-list_map.py,tests/internal_bench/arrayop-2-list_map.py
tests/bench/arrayop-3-bytearray_inplace.py,tests/internal_bench/arrayop-3-bytearray_inplace.py
tests/bench/arrayop-4-bytearray_map.py,tests/internal_bench/arrayop-4-bytearray_map.py
tests/bench/bench.py,tests/internal_bench/bench.py
tests/bench/bytealloc-1-bytes_n.py,tests/internal_bench/bytealloc-1-bytes_n.py
tests/bench/bytealloc-2-repeat.py,tests/internal_bench/bytealloc-2-repeat.py
tests/bench/bytebuf-1-inplace.py,tests/internal_bench/bytebuf-1-inplace.py
tests/bench/bytebuf-2-join_map_bytes.py,tests/internal_bench/bytebuf-2-join_map_bytes.py
tests/bench/bytebuf-3-bytarray_map.py,tests/internal_bench/bytebuf-3-bytarray_map.py
tests/bench/from_iter-1-list_bound.py,tests/internal_bench/from_iter-1-list_bound.py
tests/bench/from_iter-2-list_unbound.py,tests/internal_bench/from_iter-2-list_unbound.py
tests/bench/from_iter-3-tuple_bound.py,tests/internal_bench/from_iter-3-tuple_bound.py
tests/bench/from_iter-4-tuple_unbound.py,tests/internal_bench/from_iter-4-tuple_unbound.py
tests/bench/from_iter-5-bytes_bound.py,tests/internal_bench/from_iter-5-bytes_bound.py
tests/bench/from_iter-6-bytes_unbound.py,tests/internal_bench/from_iter-6-bytes_unbound.py
tests/bench/from_iter-7-bytearray_bound.py,tests/internal_bench/from_iter-7-bytearray_bound.py
tests/bench/from_iter-8-bytearray_unbound.py,tests/internal_bench/from_iter-8-bytearray_unbound.py
tests/bench/func_args-1.1-pos_1.py,tests/internal_bench/func_args-1.1-pos_1.py
tests/bench/func_args-1.2-pos_3.py,tests/internal_bench/func_args-1.2-pos_3.py
tests/bench/func_args-2-pos_default_2_of_3.py,tests/internal_bench/func_args-2-pos_default_2_of_3.py
tests/bench/func_args-3.1-kw_1.py,tests/internal_bench/func_args-3.1-kw_1.py
tests/bench/func_args-3.2-kw_3.py,tests/internal_bench/func_args-3.2-kw_3.py
tests/bench/func_builtin-1-enum_pos.py,tests/internal_bench/func_builtin-1-enum_pos.py
tests/bench/func_builtin-2-enum_kw.py,tests/internal_bench/func_builtin-2-enum_kw.py
tests/bench/funcall-1-inline.py,tests/internal_bench/funcall-1-inline.py
tests/bench/funcall-2-funcall.py,tests/internal_bench/funcall-2-funcall.py
tests/bench/funcall-3-funcall-local.py,tests/internal_bench/funcall-3-funcall-local.py
tests/bench/loop_count-1-range.py,tests/internal_bench/loop_count-1-range.py
tests/bench/loop_count-2-range_iter.py,tests/internal_bench/loop_count-2-range_iter.py
tests/bench/loop_count-3-while_up.py,tests/internal_bench/loop_count-3-while_up.py
tests/bench/loop_count-4-while_down_gt.py,tests/internal_bench/loop_count-4-while_down_gt.py
tests/bench/loop_count-5-while_down_ne.py,tests/internal_bench/loop_count-5-while_down_ne.py
tests/bench/loop_count-5.1-while_down_ne_localvar.py,tests/internal_bench/loop_count-5.1-while_down_ne_localvar.py
tests/bench/var-1-constant.py,tests/internal_bench/var-1-constant.py
tests/bench/var-2-global.py,tests/internal_bench/var-2-global.py
tests/bench/var-3-local.py,tests/internal_bench/var-3-local.py
tests/bench/var-4-arg.py,tests/internal_bench/var-4-arg.py
tests/bench/var-5-class-attr.py,tests/internal_bench/var-5-class-attr.py
tests/bench/var-6-instance-attr.py,tests/internal_bench/var-6-instance-attr.py
tests/bench/var-6.1-instance-attr-5.py,tests/internal_bench/var-6.1-instance-attr-5.py
tests/bench/var-7-instance-meth.py,tests/internal_bench/var-7-instance-meth.py
tests/bench/var-8-namedtuple-1st.py,tests/internal_bench/var-8-namedtuple-1st.py
tests/bench/var-8.1-namedtuple-5th.py,tests/internal_bench/var-8.1-namedtuple-5th.py
tests/run-bench-tests,tests/run-internalbench.py
ports/esp32/boards/sdkconfig,ports/esp32/boards/sdkconfig.base
ports/samd/boards/ADAFRUIT_ITSYBITSY_M4_EXPRESS/board.mk,ports/samd/boards/ADAFRUIT_ITSYBITSY_M4_EXPRESS/mpconfigboard.mk
ports/samd/boards/ADAFRUIT_TRINKET_M0/board.mk,ports/samd/boards/ADAFRUIT_TRINKET_M0/mpconfigboard.mk
ports/samd/boards/ADAFRUIT_TRINKET_M0/link.ld,ports/samd/boards/samd21x18a.ld
ports/samd/boards/ADAFRUIT_ITSYBITSY_M4_EXPRESS/link.ld,ports/samd/boards/samd51g19a.ld,ports/samd/boards/samd51x19a.ld
docs/library/machine.ADC.rst,docs/library/machine.ADCWiPy.rst
docs/library/array.rst,docs/library/uarray.rst,docs/library/array.rst
docs/library/bluetooth.rst,docs/library/ubluetooth.rst,docs/library/bluetooth.rst
extmod/modbluetooth_nimble.c,extmod/nimble/modbluetooth_nimble.c
extmod/modbluetooth_nimble.h,extmod/nimble/modbluetooth_nimble.h
drivers/cyw43/cywbt.h,extmod/modbluetooth_hci.h,extmod/mpbthci.h
extmod/nimble/nimble/hci_uart.c,extmod/nimble/hal/hal_uart.c
extmod/nimble/nimble/hci_uart.h,extmod/nimble/nimble/nimble_hci_uart.h,extmod/btstack/btstack_hci_uart.h
ports/zephyr/prj_disco_l475_iot1.conf,ports/zephyr/boards/disco_l475_iot1.conf
ports/zephyr/prj_frdm_kw41z.conf,ports/zephyr/boards/frdm_kw41z.conf
ports/zephyr/prj_mimxrt1050_evk.conf,ports/zephyr/boards/mimxrt1050_evk.conf
ports/zephyr/prj_reel_board.conf,ports/zephyr/boards/reel_board.conf
ports/zephyr/prj_rv32m1_vega_ri5cy.conf,ports/zephyr/boards/rv32m1_vega_ri5cy.conf
ports/stm32/mboot/diskio.c,ports/stm32/mboot/vfs_fat.c
ports/unix/coverage-frzmpy/frzqstr.py,ports/unix/variants/coverage/frzmpy/frzqstr.py
ports/unix/manifest.py,ports/unix/variants/manifest.py
tests/import/mpy_invalid.py,tests/micropython/import_mpy_invalid.py
tests/import/mpy_invalid.py.exp,tests/micropython/import_mpy_invalid.py.exp
tests/import/mpy_native.py,tests/micropython/import_mpy_native_x64.py,tests/micropython/import_mpy_native.py
tests/import/mpy_native.py.exp,tests/micropython/import_mpy_native_x64.py.exp,tests/micropython/import_mpy_native.py.exp
tests/float/complex_special_mehods.py,tests/float/complex_special_methods.py
docs/library/sys.rst,docs/library/usys.rst,docs/library/sys.rst
ports/stm32/btstack.c,extmod/btstack/btstack_hci_uart.c
extmod/nimble/nimble/npl_os.c,extmod/nimble/nimble/nimble_npl_os.c
ports/esp32/nimble.c,ports/esp32/mpnimbleport.c
ports/stm32/modbluetooth_hci.c,ports/stm32/mpbthciport.c
ports/stm32/nimble.c,ports/stm32/mpnimbleport.c
ports/unix/btstack_usb.c,ports/unix/mpbtstackport_usb.c
ports/stm32/boards/NUCLEO_WB55/rfcore.py,ports/stm32/boards/NUCLEO_WB55/rfcore_debug.py
tests/misc/sys_settrace_subdir/trace_generic.py,tests/misc/sys_settrace_subdir/sys_settrace_generic.py
tests/misc/sys_settrace_subdir/trace_importme.py,tests/misc/sys_settrace_subdir/sys_settrace_importme.py
tests/pybnative/for.py,tests/micropython/native_for.py
tests/pybnative/for.py.exp,tests/micropython/native_for.py.exp
ports/stm32/mboot/stm32_generic.ld,ports/stm32/mboot/stm32_sections.ld
ports/rp2/manifest.py,ports/rp2/boards/manifest.py
ports/esp32/boards/TINYPICO/manifest.py,ports/esp32/boards/UM_TINYPICO/manifest.py
ports/esp32/boards/TINYPICO/modules/dotstar.py,ports/esp32/boards/UM_TINYPICO/modules/dotstar.py
ports/esp32/boards/TINYPICO/modules/tinypico.py,ports/esp32/boards/UM_TINYPICO/modules/tinypico.py
ports/esp32/boards/TINYPICO/mpconfigboard.cmake,ports/esp32/boards/UM_TINYPICO/mpconfigboard.cmake
ports/esp32/boards/TINYPICO/sdkconfig.board,ports/esp32/boards/UM_TINYPICO/sdkconfig.board
tests/float/bytearray_construct.py,tests/float/bytearray_construct_endian.py
tests/float/bytes_construct.py,tests/float/bytes_construct_endian.py
extmod/re1.5/charclass.c,lib/re1.5/charclass.c
extmod/re1.5/compilecode.c,lib/re1.5/compilecode.c
extmod/re1.5/dumpcode.c,lib/re1.5/dumpcode.c
extmod/re1.5/recursiveloop.c,lib/re1.5/recursiveloop.c
extmod/uzlib/adler32.c,lib/uzlib/adler32.c
extmod/uzlib/crc32.c,lib/uzlib/crc32.c
extmod/uzlib/defl_static.h,lib/uzlib/defl_static.h
extmod/uzlib/tinf.h,lib/uzlib/tinf.h
extmod/uzlib/tinf_compat.h,lib/uzlib/tinf_compat.h
extmod/uzlib/tinfgzip.c,lib/uzlib/tinfgzip.c
extmod/uzlib/tinflate.c,lib/uzlib/tinflate.c
extmod/uzlib/tinfzlib.c,lib/uzlib/tinfzlib.c
extmod/uzlib/uzlib.h,lib/uzlib/uzlib.h
extmod/uzlib/uzlib_conf.h,lib/uzlib/uzlib_conf.h
extmod/crypto-algorithms/sha256.c,lib/crypto-algorithms/sha256.c
extmod/crypto-algorithms/sha256.h,lib/crypto-algorithms/sha256.h
lib/embed/__errno.c,shared/libc/__errno.c
lib/embed/abort_.c,shared/libc/abort_.c
lib/memzip/README.md,shared/memzip/README.md
lib/memzip/make-memzip.py,shared/memzip/make-memzip.py
lib/netutils/dhcpserver.c,shared/netutils/dhcpserver.c
lib/netutils/dhcpserver.h,shared/netutils/dhcpserver.h
lib/netutils/netutils.c,shared/netutils/netutils.c
lib/netutils/netutils.h,shared/netutils/netutils.h
lib/netutils/trace.c,shared/netutils/trace.c
lib/utils/gchelper.h,shared/runtime/gchelper.h
lib/utils/gchelper_generic.c,shared/runtime/gchelper_generic.c
lib/utils/gchelper_native.c,shared/runtime/gchelper_native.c
lib/utils/interrupt_char.c,shared/runtime/interrupt_char.c
lib/utils/interrupt_char.h,shared/runtime/interrupt_char.h
lib/utils/mpirq.c,shared/runtime/mpirq.c
lib/utils/mpirq.h,shared/runtime/mpirq.h
lib/utils/semihosting.c,shared/runtime/semihosting.c,shared/runtime/semihosting_arm.c
lib/utils/semihosting.h,shared/runtime/semihosting.h,shared/runtime/semihosting_arm.h
lib/timeutils/timeutils.c,shared/timeutils/timeutils.c
lib/upytesthelper/upytesthelper.c,shared/upytesthelper/upytesthelper.c
lib/upytesthelper/upytesthelper.h,shared/upytesthelper/upytesthelper.h
docs/library/ubinascii.rst,docs/library/binascii.rst
docs/library/ucryptolib.rst,docs/library/cryptolib.rst
docs/library/uerrno.rst,docs/library/errno.rst
docs/library/uhashlib.rst,docs/library/hashlib.rst
docs/library/uheapq.rst,docs/library/heapq.rst
docs/library/ujson.rst,docs/library/json.rst
docs/library/ure.rst,docs/library/re.rst
docs/library/usocket.rst,docs/library/socket.rst
docs/library/ussl.rst,docs/library/ssl.rst
docs/library/uzlib.rst,docs/library/zlib.rst
ports/esp32/modules/neopixel.py,drivers/neopixel/neopixel.py
tools/autobuild/build-stm32-latest.sh,tools/autobuild/build-stm32-extra.sh
ports/stm32/boards/NADHAT_PYBF405/board.json,ports/stm32/boards/GARATRONIC_NADHAT_F405/board.json
ports/stm32/boards/NADHAT_PYBF405/mpconfigboard.h,ports/stm32/boards/GARATRONIC_NADHAT_F405/mpconfigboard.h
ports/stm32/boards/NADHAT_PYBF405/mpconfigboard.mk,ports/stm32/boards/GARATRONIC_NADHAT_F405/mpconfigboard.mk
ports/stm32/boards/NADHAT_PYBF405/pins.csv,ports/stm32/boards/GARATRONIC_NADHAT_F405/pins.csv
ports/stm32/boards/NADHAT_PYBF405/stm32f4xx_hal_conf.h,ports/stm32/boards/GARATRONIC_NADHAT_F405/stm32f4xx_hal_conf.h
ports/mimxrt/boards/MIMXRT1050_EVK/MIMXRT1050_EVK_flexspi_nor_config.h,ports/mimxrt/hal/flexspi_flash_config.h
ports/mimxrt/boards/MIMXRT1064_EVK/qspi_hyper_flash_config.c,ports/mimxrt/hal/qspi_hyper_flash_config.c
ports/mimxrt/boards/MIMXRT1020_EVK/qspi_nor_flash_config.c,ports/mimxrt/hal/qspi_nor_flash_config.c
ports/mimxrt/dma_channel.c,ports/mimxrt/dma_manager.c
ports/mimxrt/dma_channel.h,ports/mimxrt/dma_manager.h
tests/pybnative/while.py.exp,tests/micropython/native_while.py.exp
ports/mimxrt/boards/MIMXRT1010_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1011_clock_config.h
ports/mimxrt/boards/MIMXRT1015_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1015_clock_config.h
ports/mimxrt/boards/MIMXRT1020_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1021_clock_config.h
ports/mimxrt/boards/MIMXRT1050_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1052_clock_config.h
ports/mimxrt/boards/MIMXRT1060_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1062_clock_config.h
ports/mimxrt/boards/MIMXRT1064_EVK/clock_config.h,ports/mimxrt/boards/MIMXRT1064_clock_config.h
.github/workflows/ports_javascript.yml,.github/workflows/ports_webassembly.yml
ports/javascript/Makefile,ports/webassembly/Makefile
ports/javascript/README.md,ports/webassembly/README.md
ports/javascript/library.h,ports/webassembly/library.h
ports/javascript/library.js,ports/webassembly/library.js
ports/javascript/main.c,ports/webassembly/main.c
ports/javascript/modutime.c,ports/webassembly/modutime.c
ports/javascript/mpconfigport.h,ports/webassembly/mpconfigport.h
ports/javascript/mphalport.c,ports/webassembly/mphalport.c
ports/javascript/mphalport.h,ports/webassembly/mphalport.h
ports/javascript/node_run.sh,ports/webassembly/node_run.sh
ports/javascript/qstrdefsport.h,ports/webassembly/qstrdefsport.h
ports/javascript/wrapper.js,ports/webassembly/wrapper.js
ports/unix/variants/dev/manifest.py,ports/unix/variants/standard/manifest.py
ports/samd/boards/mpconfig_samd21.h,ports/samd/mcu/samd21/mpconfigmcu.h
ports/samd/boards/mpconfig_samd51.h,ports/samd/mcu/samd51/mpconfigmcu.h
ports/samd/clock_config.c,ports/samd/mcu/samd51/clock_config.c
ports/samd/boards/pin-af-table-SAMD21.csv,ports/samd/mcu/samd21/pin-af-table.csv
ports/samd/boards/pin-af-table-SAMD51.csv,ports/samd/mcu/samd51/pin-af-table.csv
ports/samd/boards/make-pin-af.py,ports/samd/boards/make-pin-table.py
ports/stm32/machine_timer.c,extmod/machine_timer.c
ports/rp2/tusb_config.h,shared/tinyusb/tusb_config.h
ports/rp2/tusb_port.c,shared/tinyusb/usbd_descriptor.c
shared/runtime/tinyusb_helpers.c,shared/tinyusb/mp_cdc_common.c,shared/tinyusb/mp_usbd_cdc.h
shared/tinyusb/usbd.c,shared/tinyusb/mp_usbd.c
shared/tinyusb/usbd.h,shared/tinyusb/mp_usbd.h
ports/samd/boards/SEEED_XIAO/board.json,ports/samd/boards/SEEED_XIAO_SAMD21/board.json
ports/samd/boards/SEEED_XIAO/mpconfigboard.h,ports/samd/boards/SEEED_XIAO_SAMD21/mpconfigboard.h
ports/samd/boards/SEEED_XIAO/mpconfigboard.mk,ports/samd/boards/SEEED_XIAO_SAMD21/mpconfigboard.mk
ports/samd/boards/SEEED_XIAO/pins.csv,ports/samd/boards/SEEED_XIAO_SAMD21/pins.csv
ports/esp32/modnetwork.c,ports/esp32/network_common.c
ports/renesas-ra/boards/RA4M1_EK/board.json,ports/renesas-ra/boards/EK_RA4M1/board.json
ports/renesas-ra/boards/RA4M1_EK/manifest.py,ports/renesas-ra/boards/EK_RA4M1/manifest.py
ports/renesas-ra/boards/RA4M1_EK/mpconfigboard.h,ports/renesas-ra/boards/EK_RA4M1/mpconfigboard.h
ports/renesas-ra/boards/RA4M1_EK/mpconfigboard.mk,ports/renesas-ra/boards/EK_RA4M1/mpconfigboard.mk
ports/renesas-ra/boards/RA4M1_EK/pins.csv,ports/renesas-ra/boards/EK_RA4M1/pins.csv
ports/renesas-ra/boards/RA4M1_EK/ra4m1_ek.ld,ports/renesas-ra/boards/EK_RA4M1/ra4m1_ek.ld
ports/renesas-ra/boards/RA4M1_EK/ra4m1_ek_conf.h,ports/renesas-ra/boards/EK_RA4M1/ra4m1_ek_conf.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/bsp/board_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/bsp/board_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/bsp/bsp_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/bsp/bsp_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_pn_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_pn_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_family_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/bsp/bsp_mcu_family_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_adc_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_adc_cfg.h,ports/renesas-ra/fsp_cfg/r_adc_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_agt_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_agt_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_dtc_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_dtc_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_flash_lp_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_flash_lp_cfg.h,ports/renesas-ra/fsp_cfg/r_flash_lp_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_icu_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_icu_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_ioport_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_ioport_cfg.h,ports/renesas-ra/fsp_cfg/r_ioport_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_lpm_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_lpm_cfg.h,ports/renesas-ra/fsp_cfg/r_lpm_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_rtc_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_rtc_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_sci_uart_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_sci_uart_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_cfg/fsp_cfg/r_spi_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_cfg/fsp_cfg/r_spi_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_gen/RA4M1-EK.csv,ports/renesas-ra/boards/EK_RA4M1/ra_gen/RA4M1-EK.csv
ports/renesas-ra/boards/RA4M1_EK/ra_gen/bsp_clock_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_gen/bsp_clock_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_gen/bsp_pin_cfg.h,ports/renesas-ra/boards/EK_RA4M1/ra_gen/bsp_pin_cfg.h
ports/renesas-ra/boards/RA4M1_EK/ra_gen/common_data.c,ports/renesas-ra/boards/EK_RA4M1/ra_gen/common_data.c
ports/renesas-ra/boards/RA4M1_EK/ra_gen/common_data.h,ports/renesas-ra/boards/EK_RA4M1/ra_gen/common_data.h
ports/renesas-ra/boards/RA4M1_EK/ra_gen/hal_data.c,ports/renesas-ra/boards/EK_RA4M1/ra_gen/hal_data.c
ports/renesas-ra/boards/RA4M1_EK/ra_gen/hal_data.h,ports/renesas-ra/boards/EK_RA4M1/ra_gen/hal_data.h
ports/renesas-ra/boards/RA4M1_EK/ra_gen/main.c,ports/renesas-ra/boards/EK_RA4M1/ra_gen/main.c
ports/renesas-ra/boards/RA4M1_EK/ra_gen/pin_data.c,ports/renesas-ra/boards/EK_RA4M1/ra_gen/pin_data.c
ports/renesas-ra/boards/RA4M1_EK/ra_gen/vector_data.c,ports/renesas-ra/boards/EK_RA4M1/ra_gen/vector_data.c
ports/renesas-ra/boards/RA4M1_EK/ra_gen/vector_data.h,ports/renesas-ra/boards/EK_RA4M1/ra_gen/vector_data.h
ports/renesas-ra/boards/RA4M1_EK/src/hal_entry.c,ports/renesas-ra/boards/EK_RA4M1/src/hal_entry.c
ports/renesas-ra/boards/RA4W1_EK/board.json,ports/renesas-ra/boards/EK_RA4W1/board.json
ports/renesas-ra/boards/RA4W1_EK/mpconfigboard.h,ports/renesas-ra/boards/EK_RA4W1/mpconfigboard.h
ports/renesas-ra/boards/RA4W1_EK/mpconfigboard.mk,ports/renesas-ra/boards/EK_RA4W1/mpconfigboard.mk
ports/renesas-ra/boards/RA4W1_EK/pins.csv,ports/renesas-ra/boards/EK_RA4W1/pins.csv
ports/renesas-ra/boards/RA4W1_EK/ra4w1_ek.ld,ports/renesas-ra/boards/EK_RA4W1/ra4w1_ek.ld
ports/renesas-ra/boards/RA4W1_EK/ra4w1_ek_conf.h,ports/renesas-ra/boards/EK_RA4W1/ra4w1_ek_conf.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/bsp/board_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/bsp/board_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/bsp/bsp_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/bsp/bsp_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_pn_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/bsp/bsp_mcu_device_pn_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/bsp/bsp_mcu_family_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/bsp/bsp_mcu_family_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_adc_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_adc_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_agt_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_agt_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_dtc_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_dtc_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_flash_lp_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_flash_lp_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_icu_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_icu_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_iic_master_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_iic_master_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_ioport_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_ioport_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_lpm_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_lpm_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_rtc_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_rtc_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_sci_uart_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_sci_uart_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_cfg/fsp_cfg/r_spi_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_cfg/fsp_cfg/r_spi_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_gen/RA4W1-EK.csv,ports/renesas-ra/boards/EK_RA4W1/ra_gen/RA4W1-EK.csv
ports/renesas-ra/boards/RA4W1_EK/ra_gen/bsp_clock_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_gen/bsp_clock_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_gen/bsp_pin_cfg.h,ports/renesas-ra/boards/EK_RA4W1/ra_gen/bsp_pin_cfg.h
ports/renesas-ra/boards/RA4W1_EK/ra_gen/common_data.c,ports/renesas-ra/boards/EK_RA4W1/ra_gen/common_data.c
ports/renesas-ra/boards/RA4W1_EK/ra_gen/common_data.h,ports/renesas-ra/boards/EK_RA4W1/ra_gen/common_data.h
ports/renesas-ra/boards/RA4W1_EK/ra_gen/hal_data.c,ports/renesas-ra/boards/EK_RA4W1/ra_gen/hal_data.c
ports/renesas-ra/boards/RA4W1_EK/ra_gen/hal_data.h,ports/renesas-ra/boards/EK_RA4W1/ra_gen/hal_data.h
ports/renesas-ra/boards/RA4W1_EK/ra_gen/main.c,ports/renesas-ra/boards/EK_RA4W1/ra_gen/main.c
ports/renesas-ra/boards/RA4W1_EK/ra_gen/pin_data.c,ports/renesas-ra/boards/EK_RA4W1/ra_gen/pin_data.c
ports/renesas-ra/boards/RA4W1_EK/ra_gen/vector_data.c,ports/renesas-ra/boards/EK_RA4W1/ra_gen/vector_data.c
ports/renesas-ra/boards/RA4W1_EK/ra_gen/vector_data.h,ports/renesas-ra/boards/EK_RA4W1/ra_gen/vector_data.h
ports/renesas-ra/boards/RA4W1_EK/src/hal_entry.c,ports/renesas-ra/boards/EK_RA4W1/src/hal_entry.c
ports/renesas-ra/boards/RA6M1_EK/board.json,ports/renesas-ra/boards/EK_RA6M1/board.json
